CustomerKey,Gender,Name,City,State,Country,Continent,Birthday
1988211,Male,"Serge Ratté","Fair Oaks",California,"United States","North America","1971-10-12 00:00:00"
1988267,Female,"Lucinda Rabinovitch",Jacksonville,Florida,"United States","North America","1982-12-25 00:00:00"
1988432,Female,"Leonie Gloeckner","Del Mar",California,"United States","North America","1994-05-10 00:00:00"
1988615,Male,"Jan Pavelka","San Francisco",California,"United States","North America","1977-08-07 00:00:00"
1988805,Female,"Brooke Parnell","Mira Loma",California,"United States","North America","1948-11-07 00:00:00"
1989435,Female,"Marija Matkovic","Paw Paw","West Virginia","United States","North America","1954-09-17 00:00:00"
1989635,Female,"Susana Grant",Portland,Oregon,"United States","North America","1993-11-15 00:00:00"
1989753,Male,"Brandon Jeffreys",Columbia,"South Carolina","United States","North America","1939-09-08 00:00:00"
1989863,Male,"Heldo Vergara",Denver,Colorado,"United States","North America","1980-11-24 00:00:00"
1990017,Female,"Dragica Novosel",Baltimore,Maryland,"United States","North America","1965-10-29 00:00:00"
1990185,Female,"Giovana Santos",Burbank,California,"United States","North America","1995-10-27 00:00:00"
1990229,Female,"Vera Pluhácková","Burr Ridge",Illinois,"United States","North America","2001-09-30 00:00:00"
1990343,Female,"Margaux Béland","Daytona Beach",Florida,"United States","North America","1952-12-16 00:00:00"
1990506,Female,"Ivana Schwarzová",Largo,Florida,"United States","North America","1986-05-11 00:00:00"
1990647,Female,"Barbara Juriic",Rockdale,Texas,"United States","North America","1980-08-28 00:00:00"
1990814,Male,"Asger Hansen",Charlotte,"North Carolina","United States","North America","1948-12-31 00:00:00"
1991239,Male,"Joao Lima","San Francisco",California,"United States","North America","1984-03-27 00:00:00"
1991278,Female,"Katharina Brauer",Destin,Florida,"United States","North America","1965-10-11 00:00:00"
1991339,Female,"Alice Peacock",Freehold,"New Jersey","United States","North America","2001-07-31 00:00:00"
1991411,Male,"Oscar Schultz",Phoenix,Arizona,"United States","North America","1968-07-26 00:00:00"
1991497,Female,"Anne Maur",Baltimore,Maryland,"United States","North America","1949-11-28 00:00:00"
1991742,Female,"Lucie Nováková",Sedalia,Missouri,"United States","North America","1952-12-02 00:00:00"
1991913,Female,"Lena Freeh",Birmingham,Alabama,"United States","North America","2001-10-13 00:00:00"
1991961,Female,"Audrey Munz",Sellersburg,Indiana,"United States","North America","1992-01-10 00:00:00"
1992043,Male,"Uwe Farber",Syracuse,"New York","United States","North America","1972-04-29 00:00:00"
1992074,Male,"Niels Danielsen","Saint Cloud",Minnesota,"United States","North America","1940-04-26 00:00:00"
1992835,Female,"Lærke Kristiansen",Arlington,Texas,"United States","North America","1997-10-28 00:00:00"
1993046,Male,"Gustav Bang",Detroit,Michigan,"United States","North America","1994-03-27 00:00:00"
1993084,Female,"Petra Junker",Montrose,California,"United States","North America","1978-01-28 00:00:00"
1993577,Male,"Niels Schultz","East Lansing",Michigan,"United States","North America","1992-12-06 00:00:00"
1994181,Male,"Harri Seppälä","Staten Island","New York","United States","North America","1981-05-06 00:00:00"
1994581,Female,"Eila Sarparanta",Columbia,Connecticut,"United States","North America","1977-06-26 00:00:00"
1994606,Male,"Damjan Varga","Pine Bluff",Arkansas,"United States","North America","1990-07-14 00:00:00"
1994932,Female,"Silke Fisher",Birmingham,Alabama,"United States","North America","1947-03-23 00:00:00"
1994967,Male,"Borna Jelic",Wittenberg,Wisconsin,"United States","North America","1967-01-22 00:00:00"
1994972,Male,"Vaden Quirion",Milwaukee,Wisconsin,"United States","North America","1987-05-27 00:00:00"
1995044,Male,"Zdenek Doiron",Middletown,Connecticut,"United States","North America","1948-02-25 00:00:00"
1995071,Male,"Thorsten Fenstermacher",Burbank,California,"United States","North America","1967-06-22 00:00:00"
1995593,Male,"Ulrich Urner",Oakland,California,"United States","North America","1947-01-09 00:00:00"
1995697,Female,"Milla Anttila",Greenville,"South Carolina","United States","North America","1945-12-02 00:00:00"
1995699,Female,"Maria Poulsen",Pinehurst,Georgia,"United States","North America","1967-11-09 00:00:00"
1995928,Female,"Marta Lukic",Geneva,Illinois,"United States","North America","1989-09-23 00:00:00"
1996019,Male,"Aapo Monto",Lexington,Kentucky,"United States","North America","1942-10-18 00:00:00"
1996029,Male,"Zbynek David",Manhattan,"New York","United States","North America","1973-11-03 00:00:00"
1996108,Female,"Helen Dunn","New Berlin",Wisconsin,"United States","North America","1937-04-08 00:00:00"
1996127,Male,"Benjamin Oster",Austin,Texas,"United States","North America","1987-10-03 00:00:00"
1996351,Male,"Casimiro Quesada",Lewisville,Texas,"United States","North America","1979-11-17 00:00:00"
1996365,Female,"Julia Goncalves","El Toro",California,"United States","North America","1970-01-28 00:00:00"
1996488,Female,"Aira Hahli",Schaefferstown,Pennsylvania,"United States","North America","1953-07-20 00:00:00"
1996680,Male,"Jeremy Arrieta",Woburn,Massachusetts,"United States","North America","1969-01-15 00:00:00"
1996781,Female,"Beatrice Alves",Vista,California,"United States","North America","1977-02-17 00:00:00"
1996797,Male,"Finn Nilsen","Litile Egg Harbor To","New Jersey","United States","North America","1978-05-31 00:00:00"
1996847,Male,"Gabriel Silva",Schaumburg,Indiana,"United States","North America","1970-07-22 00:00:00"
1996909,Female,"Julia Sousa",Baltimore,Maryland,"United States","North America","1984-08-05 00:00:00"
1996959,Female,"Antonija Horvat","Lock Haven",Pennsylvania,"United States","North America","1981-03-28 00:00:00"
1997104,Male,"Teuvo Nikkola","San Francisco",California,"United States","North America","1996-04-22 00:00:00"
1997208,Male,"Vulpiano Manzanares","Port Protection",Alaska,"United States","North America","1966-09-16 00:00:00"
1997221,Male,"Seppo Taipale",Binghamton,"New York","United States","North America","1969-04-09 00:00:00"
1997307,Male,"Garland Caya","Braddock Heights",Maryland,"United States","North America","1980-03-21 00:00:00"
1997542,Male,"Srecko Radic",Gwinner,"North Dakota","United States","North America","2000-03-22 00:00:00"
1997694,Female,"Ruica Ivanec",Syracuse,"New York","United States","North America","1986-10-28 00:00:00"
1997727,Female,"Johanne Schultz",Boston,Massachusetts,"United States","North America","1986-06-24 00:00:00"
1997765,Female,"Sinikka Silvan",Bridgeport,"New Jersey","United States","North America","1985-01-30 00:00:00"
1997780,Female,"Jana Neumann",Elizabethtown,Kentucky,"United States","North America","1957-12-29 00:00:00"
1997817,Male,"Roman Maka",Anita,Iowa,"United States","North America","1968-11-16 00:00:00"
1998013,Female,"Victoria Henriksen",Anderson,Indiana,"United States","North America","1949-04-14 00:00:00"
1998163,Female,"Rosetta Reyes","Grand Rapids",Michigan,"United States","North America","1945-05-08 00:00:00"
1998179,Male,"Guillaume Fecteau","N. Miami",Florida,"United States","North America","1983-01-13 00:00:00"
1998305,Female,"Fiamma Zambrano",Fairfax,Virginia,"United States","North America","1996-09-13 00:00:00"
1998377,Female,"Mirjana Hrvatin",Charlotte,"North Carolina","United States","North America","1990-02-22 00:00:00"
1998481,Female,"Mette Bruun",Nashville,Tennessee,"United States","North America","1956-06-08 00:00:00"
1998500,Male,"Barry Gagné",Sherman,Texas,"United States","North America","2001-04-23 00:00:00"
1998815,Male,"Thorsten Fiedler","Spring Lake (Highlands)",Florida,"United States","North America","1944-05-25 00:00:00"
1999313,Female,"Emma Nygaard","The Plains",Virginia,"United States","North America","1936-06-19 00:00:00"
1999333,Female,"Mateja Cindric","New York","New York","United States","North America","2000-04-24 00:00:00"
1999383,Female,"Svitlana Posavec","New Providence","New Jersey","United States","North America","1998-12-08 00:00:00"
1999417,Male,"Danilo Pinto","San Antonio",Texas,"United States","North America","1969-07-10 00:00:00"
1999721,Male,"Tihomil Boic",Honolulu,Hawaii,"United States","North America","1990-09-15 00:00:00"
1999750,Female,"Nataa Kovacic","San Francisco",California,"United States","North America","1973-12-29 00:00:00"
1999911,Male,"Torben Kjeldsen","Siesta Key",Florida,"United States","North America","1969-09-15 00:00:00"
1999956,Female,"Pernille Holst","Grants Pass",Oregon,"United States","North America","1971-01-13 00:00:00"
2000293,Male,"Sandy Robertson",Nolensville,Tennessee,"United States","North America","1984-04-19 00:00:00"
2000732,Female,"Sabina Jonasson",Honolulu,Hawaii,"United States","North America","1996-11-08 00:00:00"
2000744,Female,"Julie Bilodeau",Stockton,California,"United States","North America","1984-07-27 00:00:00"
2000870,Male,"Mattis Rødland",Charlotte,"North Carolina","United States","North America","1983-07-18 00:00:00"
2000872,Male,"Jaroslav Bro","Port Orange",Florida,"United States","North America","1984-09-14 00:00:00"
2001280,Female,"Clémence Cormier",Hyattsville,Maryland,"United States","North America","1977-07-01 00:00:00"
2001416,Male,"Marc Charron",Atlanta,Georgia,"United States","North America","1964-06-04 00:00:00"
2001744,Female,"Antonia Kovacic","East Douglas",Massachusetts,"United States","North America","1937-04-25 00:00:00"
2001745,Male,"Johannes Bergqvist","Spanish Fort",Texas,"United States","North America","1999-12-03 00:00:00"
2001755,Female,"Mie Huus",Lincoln,Nebraska,"United States","North America","1960-09-01 00:00:00"
2001808,Female,"Karla Gunnarsson",Providence,"Rhode Island","United States","North America","1997-04-02 00:00:00"
2001813,Male,"Bailey Verbrugghen","Woodland Hills",California,"United States","North America","1978-01-18 00:00:00"
2001917,Female,"Adélaïde Sabourin",Allison,Colorado,"United States","North America","1935-06-16 00:00:00"
2001941,Male,"Jackson Bon",Bellfountain,Oregon,"United States","North America","1980-07-20 00:00:00"
2001951,Male,"Adrian Abdi","New York","New York","United States","North America","1994-10-13 00:00:00"
2002224,Female,"Jindra Havránková",Velva,"North Dakota","United States","North America","1936-06-21 00:00:00"
2002239,Female,"Gemma Summerfield",Houston,Texas,"United States","North America","1964-05-03 00:00:00"
2002288,Female,"Gemma Bondy","Sullivan City",Texas,"United States","North America","1954-03-24 00:00:00"
2002311,Female,"Bella Lister",Dallas,Texas,"United States","North America","1973-03-31 00:00:00"
2002372,Female,"Edyta Tomaszewska",Greenville,"North Carolina","United States","North America","1985-11-01 00:00:00"
2002439,Male,"Latimer Lapresse",Milwaukee,Wisconsin,"United States","North America","1969-05-01 00:00:00"
2002685,Female,"Amy Logan",Harrisville,Michigan,"United States","North America","1954-04-19 00:00:00"
2002773,Male,"Abdirahman Mattsson",Camden,"New Jersey","United States","North America","1939-01-07 00:00:00"
2002810,Female,"Christin Durr",Mcallen,Texas,"United States","North America","1958-06-28 00:00:00"
2002841,Female,"Lana Klobucar","Los Angeles",California,"United States","North America","1942-02-01 00:00:00"
2002888,Female,"Fayme Panetier","New York","New York","United States","North America","1936-06-07 00:00:00"
2003153,Male,"Jan Allan","Grand Rapids",Michigan,"United States","North America","1967-04-16 00:00:00"
2003172,Male,"Henrik Lynge",Lancaster,"South Carolina","United States","North America","1982-03-29 00:00:00"
2003293,Female,"Judithe Broberg","Los Angeles",California,"United States","North America","2001-02-08 00:00:00"
2003358,Male,"David Hoffmann",Biloxi,Mississippi,"United States","North America","1945-01-31 00:00:00"
2003425,Male,"Henrik Geisler",Westbrook,Maine,"United States","North America","1941-08-13 00:00:00"
2003638,Male,"Dante Henriksson",Kerrville,Texas,"United States","North America","1990-12-27 00:00:00"
2003705,Female,"Wiktoria Pawlak","Silver Creek","New York","United States","North America","1957-02-27 00:00:00"
2003856,Male,"Mikael Lange",Justice,Illinois,"United States","North America","1956-10-22 00:00:00"
2003997,Male,"Zacharias Samuelsson",Philadelphia,Pennsylvania,"United States","North America","1979-02-08 00:00:00"
2004240,Male,"Yamal Navarrete",Dallas,Texas,"United States","North America","2001-01-25 00:00:00"
2004284,Female,"Adina Lindholm","Twin Falls",Idaho,"United States","North America","1984-02-14 00:00:00"
2004449,Male,"Pavo Vidakovic",Detroit,Michigan,"United States","North America","1982-04-08 00:00:00"
2004576,Female,"Kaja Dudek",Irvine,California,"United States","North America","1948-07-07 00:00:00"
2005064,Male,"Isak Enoksen",Sonoma,California,"United States","North America","1959-08-02 00:00:00"
2005315,Male,"John Heilmann",Southfield,Michigan,"United States","North America","1970-01-29 00:00:00"
2005336,Male,"Augustyn Pawlak",Humphrey,Nebraska,"United States","North America","1980-10-10 00:00:00"
2005351,Female,"Jasmin Watt",Augusta,Georgia,"United States","North America","2000-03-24 00:00:00"
2005389,Female,"Leslie Lawhorn",Cleburne,Texas,"United States","North America","1948-02-16 00:00:00"
2005452,Male,"Libor Vacek",Miami,Florida,"United States","North America","1980-05-18 00:00:00"
2005495,Male,"Isak Mathiassen",Chanute,Kansas,"United States","North America","1974-08-24 00:00:00"
2005718,Female,"Apolonia Kalinowska","Salt Lake City",Utah,"United States","North America","1945-07-01 00:00:00"
2005934,Male,"Germain Routhier",Alvin,Illinois,"United States","North America","1941-04-23 00:00:00"
2006113,Male,"Julian Ross",Frisco,Texas,"United States","North America","1949-02-11 00:00:00"
2006166,Male,"Viljar Eide",Phoenix,Arizona,"United States","North America","1987-09-05 00:00:00"
2006191,Female,"Yocasta Zúñiga",Whiting,Iowa,"United States","North America","1955-12-11 00:00:00"
2006313,Male,"Knud Rosing",Memphis,Tennessee,"United States","North America","1958-06-18 00:00:00"
2006459,Female,"Ratka Obad",Cleveland,Ohio,"United States","North America","1997-09-15 00:00:00"
2006486,Female,"Sara Bruland","Staten Island","New York","United States","North America","1972-10-11 00:00:00"
2006574,Male,"Luc St-Pierre","Warrensville Heights",Ohio,"United States","North America","1982-12-28 00:00:00"
2006644,Male,"Mio Johnsson",Washington,"Washington DC","United States","North America","1962-10-25 00:00:00"
2006704,Male,"Jai Creal","New Carlisle",Indiana,"United States","North America","1977-03-19 00:00:00"
2006758,Female,"Petrine Andersen",Rossville,Illinois,"United States","North America","1997-09-15 00:00:00"
2006760,Male,"Pelle Åkesson","San Diego",California,"United States","North America","1977-09-10 00:00:00"
2006826,Female,"Mary Knight",Abbeville,"South Carolina","United States","North America","1958-07-31 00:00:00"
2007027,Female,"Martyna Campbell",Concord,California,"United States","North America","1971-05-07 00:00:00"
2007028,Male,"Georg Pettersen",Harrisburg,Pennsylvania,"United States","North America","1968-04-10 00:00:00"
2007125,Male,"Tomislav Cerkez",Woodbine,"New Jersey","United States","North America","1965-12-30 00:00:00"
2007280,Female,"Kvetoslava Marková",Callaway,Nebraska,"United States","North America","1946-07-29 00:00:00"
2007321,Male,"Aayan Taylor",Richmond,Indiana,"United States","North America","1952-08-04 00:00:00"
2007618,Male,"Anders Berthelsen",Miami,Florida,"United States","North America","1992-10-11 00:00:00"
2007739,Male,"Chandler Vadeboncoeur",Tifton,Georgia,"United States","North America","1989-01-10 00:00:00"
2007813,Male,"Dawid Robertson",Rutherfordton,"North Carolina","United States","North America","1971-07-08 00:00:00"
2008177,Female,"Keisha Duncan",Forsyth,Georgia,"United States","North America","1935-12-04 00:00:00"
2008468,Male,"Yasin Pettersson",Marion,Illinois,"United States","North America","1982-09-19 00:00:00"
2008641,Male,"Tihomil Kralj","Los Angeles",California,"United States","North America","1963-08-16 00:00:00"
2009147,Female,"Pauline Rosing",Athens,Texas,"United States","North America","1971-06-24 00:00:00"
2009243,Male,"Andreas Reiniger","Los Angeles",California,"United States","North America","1938-08-13 00:00:00"
2009540,Female,"Helene Berthelsen","Los Angeles",California,"United States","North America","1959-12-09 00:00:00"
2009720,Male,"Harcourt Panetier","Young Harris",Georgia,"United States","North America","1945-12-07 00:00:00"
2010083,Female,"Vera Kahánková","Port Hope",Michigan,"United States","North America","1962-03-13 00:00:00"
2010159,Male,"Libor Hunka",Poughkeepsie,"New York","United States","North America","1971-11-22 00:00:00"
2010245,Male,"Gabrysz Adamski","San Antonio",Texas,"United States","North America","1966-05-03 00:00:00"
2010262,Male,"Peter Zeeb",Peoria,Illinois,"United States","North America","1973-06-07 00:00:00"
2010411,Male,"Zack Fransson","Garden City","New York","United States","North America","1939-09-04 00:00:00"
2010495,Male,"Nairn Stewart",Dallas,Texas,"United States","North America","1989-01-11 00:00:00"
2010506,Male,"Sinia imic",Lyndhurst,"New Jersey","United States","North America","1959-08-03 00:00:00"
2010586,Female,"Lana Persson","Grand Rapids",Michigan,"United States","North America","1973-08-11 00:00:00"
2010595,Male,"Oswald Vargas",Cheshire,Connecticut,"United States","North America","1977-07-05 00:00:00"
2010827,Male,"Claro Orellana",Piscataway,"New Jersey","United States","North America","2001-04-20 00:00:00"
2011096,Male,"Ladislav Novotný",Englewood,"New Jersey","United States","North America","1964-02-09 00:00:00"
2011298,Female,"Mia Åström",Houston,Texas,"United States","North America","1968-06-28 00:00:00"
2011397,Female,"Martina Nyman",Braddock,Pennsylvania,"United States","North America","1968-10-18 00:00:00"
2011585,Female,"Edra Crouch",Atlanta,Georgia,"United States","North America","1967-03-02 00:00:00"
2011632,Female,"Jessica Boulger",Austin,Texas,"United States","North America","1963-01-17 00:00:00"
2011673,Male,"Alexander Kelynack",Charlotte,"North Carolina","United States","North America","1957-07-27 00:00:00"
2011702,Female,"Estelle Fitzgerald",Newark,"New Jersey","United States","North America","1972-09-03 00:00:00"
2011787,Male,"Kreo Bacic",Chicago,Illinois,"United States","North America","1975-04-27 00:00:00"
2011791,Female,"Aurélie Bureau",Fremont,California,"United States","North America","1955-04-19 00:00:00"
2011796,Female,"Adéla Perutková",Wheeling,Illinois,"United States","North America","1982-02-20 00:00:00"
2012045,Male,"Dawid Szczepanski",Orleans,Michigan,"United States","North America","1982-08-07 00:00:00"
2012168,Female,"Julie Potvin",Hamilton,Ohio,"United States","North America","1995-06-06 00:00:00"
2012457,Female,"Daff Veliz",Bloomington,Illinois,"United States","North America","1944-11-25 00:00:00"
2012701,Male,"Bronislav Kozák",Martinsville,Virginia,"United States","North America","1970-07-18 00:00:00"
2012901,Male,"Klonimir Debeljak",Tallahassee,Florida,"United States","North America","1985-07-08 00:00:00"
2013256,Male,"Tom Fjeld",Austell,Georgia,"United States","North America","1953-05-07 00:00:00"
2013268,Female,"Ankica imic",Pittsburgh,Pennsylvania,"United States","North America","1941-01-13 00:00:00"
2013273,Male,"Vitomir Cindric",Meriden,Connecticut,"United States","North America","1954-01-28 00:00:00"
2013443,Female,"Sandy Göransson",Chicago,Indiana,"United States","North America","1982-11-24 00:00:00"
2013759,Female,"Mille Nilsen",Edgewood,Maryland,"United States","North America","1952-12-20 00:00:00"
2013811,Female,"Jolie Gadbois",Cochranton,Pennsylvania,"United States","North America","1966-09-20 00:00:00"
2014107,Female,"Rosanna Jonsson",Pensacola,Florida,"United States","North America","1944-09-10 00:00:00"
2014226,Male,"Theodor Kristoffersen",Pittsburgh,Pennsylvania,"United States","North America","1973-01-08 00:00:00"
2014440,Female,"Radomila Wysocka",Houston,Texas,"United States","North America","1980-03-12 00:00:00"
2014500,Female,"Ella Öberg",Marietta,Georgia,"United States","North America","1959-04-25 00:00:00"
2014565,Female,"Sintiques Quezada","Los Angeles",California,"United States","North America","1998-06-02 00:00:00"
2014737,Male,"Alessandro Jiménez",Chattanooga,Tennessee,"United States","North America","1982-10-16 00:00:00"
2014806,Male,"Levi Namatjira","Woodland Hills",California,"United States","North America","1981-09-20 00:00:00"
2014930,Male,"Mieszko Zielinski","Los Angeles",California,"United States","North America","1975-06-08 00:00:00"
2015026,Male,"Ihor Kolár",Chicago,Illinois,"United States","North America","1959-06-28 00:00:00"
2015036,Male,"Atanasio Morales",Ashland,Kentucky,"United States","North America","1980-01-19 00:00:00"
2015045,Male,"Roger Ivarsson",Phoenix,Arizona,"United States","North America","1988-10-02 00:00:00"
2015104,Female,"Nicole Nesset",Saginaw,Michigan,"United States","North America","1980-07-28 00:00:00"
2015173,Female,"Cristi Azevedo","New York","New York","United States","North America","1967-08-15 00:00:00"
2015228,Female,"Ursula Bumgarner",Lafayette,Louisiana,"United States","North America","1956-11-15 00:00:00"
2015316,Male,"Archie Akhurst",Damariscotta,Maine,"United States","North America","1957-01-24 00:00:00"
2015373,Female,"Lisa Calloway",Orlando,Florida,"United States","North America","1976-05-21 00:00:00"
2015453,Male,"Robert Wilson",Cincinnati,Ohio,"United States","North America","1950-12-24 00:00:00"
2015566,Male,"Milan Juracka","Kansas City",Missouri,"United States","North America","1978-11-15 00:00:00"
2015614,Male,"Malte Bergqvist",Cook,Nebraska,"United States","North America","1998-03-25 00:00:00"
2015674,Female,"Katrine Kleist",Lafayette,Louisiana,"United States","North America","1939-05-26 00:00:00"
2015900,Male,"Adam imon","Fort Atkinson",Wisconsin,"United States","North America","1995-11-15 00:00:00"
2016036,Male,"Pomeroy Dumont",Sharon,Illinois,"United States","North America","1992-08-28 00:00:00"
2016041,Male,"Melvin Berg","Red Cloud",Nebraska,"United States","North America","1981-12-31 00:00:00"
2016137,Female,"Priscilla Maldonado","San Augustine",Texas,"United States","North America","1964-06-30 00:00:00"
2016329,Male,"Muhammad McKenzie","San Diego",California,"United States","North America","1984-10-01 00:00:00"
2016610,Male,"Ruaraidh Fleming",Nondalton,Alaska,"United States","North America","1968-03-30 00:00:00"
2016721,Female,"Mackenzie Burnell",Sheffield,Iowa,"United States","North America","1992-05-27 00:00:00"
2017407,Male,"Milo Jelínek",Metairie,Louisiana,"United States","North America","1941-07-11 00:00:00"
2017884,Female,"Victoria Clemens",Miramonte,California,"United States","North America","1986-10-23 00:00:00"
2017937,Female,"Constance Gonzalez",Chicago,Illinois,"United States","North America","1940-04-27 00:00:00"
2018142,Female,"Judyta Dabrowski",Fresno,California,"United States","North America","1954-09-24 00:00:00"
2018226,Male,"Guadalupe Campbell",Casselberry,Florida,"United States","North America","1977-06-29 00:00:00"
2018228,Female,"Jana Vodráková",Columbus,Montana,"United States","North America","1944-12-13 00:00:00"
2018421,Male,"Martin Krátký",Cleveland,Ohio,"United States","North America","1975-08-18 00:00:00"
2018470,Female,"Sienna Dickson",Harrisburg,Pennsylvania,"United States","North America","1979-09-20 00:00:00"
2018524,Male,"Avent Mousseau",Orlando,Florida,"United States","North America","1936-06-27 00:00:00"
2018685,Female,"Jennifer Payne","Salt Lake City",Utah,"United States","North America","1968-08-27 00:00:00"
2018869,Male,"Elof Åberg","Los Angeles",California,"United States","North America","1960-05-12 00:00:00"
2019180,Male,"Jerzy Nowakowski","Essex Junction",Vermont,"United States","North America","1985-03-16 00:00:00"
2019245,Female,"Nina Karlsen","Valley Center",Kansas,"United States","North America","1988-04-01 00:00:00"
2019675,Male,"Natan Thomson",Haynesville,Louisiana,"United States","North America","1966-09-04 00:00:00"
2020068,Male,"Atalo Carvajal","Simi Valley",California,"United States","North America","1956-09-24 00:00:00"
2020231,Male,"Mehdi Gunnarsson","New York","New York","United States","North America","1993-12-07 00:00:00"
2020420,Male,"Delfor Aguilera",Ulysses,Kansas,"United States","North America","1951-02-04 00:00:00"
2020722,Male,"John Salisbury",Houston,Texas,"United States","North America","1945-03-07 00:00:00"
2020749,Male,"Boko Mijatovic",Steamburg,"New York","United States","North America","1971-05-02 00:00:00"
2021107,Male,"Jim Jonasson",Hershey,Pennsylvania,"United States","North America","1986-03-31 00:00:00"
2021158,Male,"Jan Málek",Birmingham,Alabama,"United States","North America","1968-10-29 00:00:00"
2021353,Female,"Hanne Nordby","Los Angeles",California,"United States","North America","1986-10-14 00:00:00"
2021360,Female,"Crystal Collins",Frederick,Maryland,"United States","North America","1996-11-03 00:00:00"
2021365,Male,"Jaroslav Prerost","Coal Creek Canyon",Colorado,"United States","North America","1985-09-22 00:00:00"
2021482,Female,"Isolina Acosta",Hanover,Maryland,"United States","North America","1998-03-18 00:00:00"
2021639,Female,"Zdenka Janková",Charlotte,"North Carolina","United States","North America","1959-10-10 00:00:00"
2021834,Female,"Laura Lehmann",Bellevue,Pennsylvania,"United States","North America","1951-06-18 00:00:00"
2021916,Female,"Felicja Adamska",Boston,Massachusetts,"United States","North America","1980-05-13 00:00:00"
2021930,Male,"Andreas Johnsen",Greensboro,"North Carolina","United States","North America","1959-05-16 00:00:00"
2022051,Female,"Alita Bourget",Binghamton,"New York","United States","North America","1974-01-24 00:00:00"
2022061,Male,"Timothy Dahl",Atlanta,Georgia,"United States","North America","1946-12-17 00:00:00"
2022162,Female,"Aike Valdez",Maryville,Missouri,"United States","North America","1958-01-23 00:00:00"
2022199,Female,"Leah Pizzey","Fort Lauderdale",Florida,"United States","North America","1937-08-26 00:00:00"
2022243,Male,"Theodor Tjørhom",Lawrenceville,Illinois,"United States","North America","1951-06-14 00:00:00"
2022288,Male,"Branko Ríos","Spring Valley","New York","United States","North America","1961-04-01 00:00:00"
2022412,Male,"Gordan Vukovic",Memphis,Tennessee,"United States","North America","1972-08-26 00:00:00"
2022652,Female,"Helena Ahmad","Union City","New Jersey","United States","North America","1936-05-22 00:00:00"
2022662,Female,"Ellen Riley",Memphis,Tennessee,"United States","North America","1990-05-24 00:00:00"
2022707,Male,"Zakarias Lindqvist",Kissimmee,Florida,"United States","North America","1967-03-11 00:00:00"
2022861,Female,"Else Filemonsen",Arlington,Texas,"United States","North America","1993-06-16 00:00:00"
2022876,Female,"Makayla Saltau","New York","New York","United States","North America","1978-11-27 00:00:00"
2023185,Female,"Ellie Kraus",Tacoma,Washington,"United States","North America","1994-09-02 00:00:00"
2023204,Female,"Trudy Cotten","Mcclellan Afb",California,"United States","North America","1957-06-06 00:00:00"
2023361,Male,"Stanislav Hrncír",Gainesville,Florida,"United States","North America","1973-09-24 00:00:00"
2023470,Female,"Gabriele Wechsler",Austin,Texas,"United States","North America","1965-08-12 00:00:00"
2023780,Male,"Jan Halfar",Portland,Maine,"United States","North America","1972-07-13 00:00:00"
2023886,Male,"Vjekoslav Matijevic",Kingsport,Tennessee,"United States","North America","1956-11-02 00:00:00"
2023998,Male,"Wilgot Abrahamsson",Ocala,Florida,"United States","North America","1957-03-28 00:00:00"
2024029,Male,"Blake White",Waukesha,Wisconsin,"United States","North America","1969-10-07 00:00:00"
2024100,Male,"Milan Krupka",Winooski,Vermont,"United States","North America","1975-06-01 00:00:00"
2024150,Male,"Axel Kristensen",Glendale,Arizona,"United States","North America","1953-05-31 00:00:00"
2024240,Female,"Helen Haugen",Cambridge,Massachusetts,"United States","North America","1974-09-16 00:00:00"
2024716,Female,"Else Karlsen",Dallas,Texas,"United States","North America","1995-11-13 00:00:00"
2024805,Male,"Roslyn Quiron",Irvine,California,"United States","North America","1992-10-20 00:00:00"
2024932,Male,"Klaus Friedmann",Orlando,Florida,"United States","North America","1966-03-25 00:00:00"
2025213,Female,"Scarlet Sinclair","North Hollywood",California,"United States","North America","1994-02-02 00:00:00"
2025370,Female,"Zoja Wojciechowska",Ogden,Utah,"United States","North America","1981-01-22 00:00:00"
2025504,Male,"Ossian Bergqvist","Lake Huntington","New York","United States","North America","1995-11-02 00:00:00"
2025509,Male,"Christopher Josephson",Philadelphia,Pennsylvania,"United States","North America","2000-08-30 00:00:00"
2025686,Female,"Linda Nieto",Phoenix,Arizona,"United States","North America","1988-03-11 00:00:00"
2025711,Male,"Guy Ledesma",Gillette,Wyoming,"United States","North America","1961-03-13 00:00:00"
2025840,Male,"Zbigniew vejcar",Indianapolis,Indiana,"United States","North America","1945-08-30 00:00:00"
2025955,Female,"Hanna Wozniak",Fremont,California,"United States","North America","1992-07-02 00:00:00"
2026025,Female,"Candance Hartsell","St Augustine",Florida,"United States","North America","1998-07-07 00:00:00"
2026065,Female,"Hoda Petersson","City Of Commerce",California,"United States","North America","1975-11-01 00:00:00"
2026106,Male,"Swen Herrmann",Frisco,Texas,"United States","North America","2000-11-28 00:00:00"
2026215,Female,"Line Johansson","Sioux Falls","South Dakota","United States","North America","1977-04-20 00:00:00"
2026387,Female,"Milla McClemans",Lakewood,Colorado,"United States","North America","1997-05-23 00:00:00"
2026432,Female,"Valentina Norberg",Jefferson,"New Hampshire","United States","North America","1973-09-21 00:00:00"
2026561,Male,"Sidney Gagnon","Mountain Home",Idaho,"United States","North America","1955-01-13 00:00:00"
2026801,Female,"Anna Svobodová",Nisswa,Minnesota,"United States","North America","1990-12-15 00:00:00"
2026978,Male,"Boris Tkalcic",Austin,Texas,"United States","North America","1981-01-27 00:00:00"
